date;time;type;value;unit
01/02/2015;13:53:04.648;indoor relative humidity;28.0;%
01/02/2015;13:54:07.571;indoor relative humidity;28.0;%
01/02/2015;13:55:04.853;indoor relative humidity;28.0;%
01/02/2015;13:55:10.353;indoor temperature;18.5;°C
01/02/2015;13:55:15.783;volatile organic compounds;0.0;ppm
01/02/2015;13:55:20.773;carbon dioxide;390;ppm
01/02/2015;13:56:05.435;indoor relative humidity;28.0;%
01/02/2015;13:57:05.248;indoor relative humidity;28.0;%
01/02/2015;13:58:05.941;indoor relative humidity;28.0;%
01/02/2015;13:58:11.672;indoor temperature;18.5;°C
01/02/2015;13:58:17.072;volatile organic compounds;0.0;ppm
01/02/2015;13:58:22.062;carbon dioxide;390;ppm
01/02/2015;13:59:06.764;indoor relative humidity;28.0;%
01/02/2015;14:00:05.756;indoor relative humidity;28.0;%
01/02/2015;14:01:04.948;indoor relative humidity;28.0;%
01/02/2015;14:01:11.079;indoor temperature;18.5;°C
01/02/2015;14:01:17.059;volatile organic compounds;0.0;ppm
01/02/2015;14:01:19.489;carbon dioxide;390;ppm
01/02/2015;14:02:04.541;indoor relative humidity;28.0;%
01/02/2015;14:03:07.044;indoor relative humidity;28.0;%
01/02/2015;14:04:05.267;indoor relative humidity;28.0;%
01/02/2015;14:04:10.567;indoor temperature;18.4;°C
01/02/2015;14:04:16.488;volatile organic compounds;0.0;ppm
01/02/2015;14:04:21.908;carbon dioxide;390;ppm
01/02/2015;14:05:04.479;indoor relative humidity;28.0;%
01/02/2015;14:06:07.252;indoor relative humidity;28.0;%
01/02/2015;14:07:04.954;indoor relative humidity;28.0;%
01/02/2015;14:07:10.034;indoor temperature;18.5;°C
01/02/2015;14:07:15.875;volatile organic compounds;0.0;ppm
01/02/2015;14:07:21.175;carbon dioxide;390;ppm
01/02/2015;14:08:04.858;indoor relative humidity;28.0;%
01/02/2015;14:09:05.140;indoor relative humidity;28.0;%
01/02/2015;14:10:05.462;indoor relative humidity;28.0;%
01/02/2015;14:10:11.173;indoor temperature;18.5;°C
01/02/2015;14:10:16.473;volatile organic compounds;0.0;ppm
01/02/2015;14:10:22.383;carbon dioxide;390;ppm
01/02/2015;14:11:04.745;indoor relative humidity;28.0;%
01/02/2015;14:12:04.867;indoor relative humidity;28.0;%
01/02/2015;14:13:05.239;indoor relative humidity;28.0;%
01/02/2015;14:13:11.670;indoor temperature;18.6;°C
01/02/2015;14:13:17.570;volatile organic compounds;0.0;ppm
01/02/2015;14:13:19.880;carbon dioxide;390;ppm
01/02/2015;14:14:06.462;indoor relative humidity;28.0;%
01/02/2015;14:15:07.454;indoor relative humidity;28.0;%
01/02/2015;14:16:07.346;indoor relative humidity;28.0;%
01/02/2015;14:16:09.766;indoor temperature;18.6;°C
01/02/2015;14:16:14.866;volatile organic compounds;0.0;ppm
01/02/2015;14:16:20.067;carbon dioxide;390;ppm
01/02/2015;14:17:06.448;indoor relative humidity;28.0;%
01/02/2015;14:18:06.661;indoor relative humidity;28.0;%
01/02/2015;14:19:06.744;indoor relative humidity;28.0;%
01/02/2015;14:19:12.074;indoor temperature;18.3;°C
01/02/2015;14:19:17.474;volatile organic compounds;0.0;ppm
01/02/2015;14:19:20.084;carbon dioxide;390;ppm
01/02/2015;14:20:05.647;indoor relative humidity;28.0;%
01/02/2015;14:21:05.550;indoor relative humidity;28.0;%
01/02/2015;14:22:05.452;indoor relative humidity;28.0;%
01/02/2015;14:22:10.772;indoor temperature;18.4;°C
01/02/2015;14:22:16.793;volatile organic compounds;0.0;ppm
01/02/2015;14:22:22.293;carbon dioxide;390;ppm
01/02/2015;14:23:06.955;indoor relative humidity;28.0;%
01/02/2015;14:24:06.257;indoor relative humidity;28.0;%
01/02/2015;14:25:07.769;indoor relative humidity;28.0;%
01/02/2015;14:25:10.279;indoor temperature;18.4;°C
01/02/2015;14:25:17.059;volatile organic compounds;0.0;ppm
01/02/2015;14:25:19.800;carbon dioxide;390;ppm
01/02/2015;14:26:05.951;indoor relative humidity;28.0;%
01/02/2015;14:27:05.254;indoor relative humidity;28.0;%
01/02/2015;14:28:04.966;indoor relative humidity;28.0;%
01/02/2015;14:28:10.056;indoor temperature;18.4;°C
01/02/2015;14:28:17.266;volatile organic compounds;0.0;ppm
01/02/2015;14:28:22.466;carbon dioxide;390;ppm
01/02/2015;14:29:05.338;indoor relative humidity;28.0;%
01/02/2015;14:30:05.442;indoor relative humidity;28.0;%
01/02/2015;14:31:07.764;indoor relative humidity;28.0;%
01/02/2015;14:31:10.274;indoor temperature;18.4;°C
01/02/2015;14:31:15.665;volatile organic compounds;0.0;ppm
01/02/2015;14:31:21.285;carbon dioxide;390;ppm
01/02/2015;14:32:07.758;indoor relative humidity;28.0;%
01/02/2015;14:33:05.760;indoor relative humidity;28.0;%
01/02/2015;14:34:05.753;indoor relative humidity;28.0;%
01/02/2015;14:34:12.743;indoor temperature;18.5;°C
01/02/2015;14:34:18.053;volatile organic compounds;0.0;ppm
01/02/2015;14:34:22.774;carbon dioxide;390;ppm
01/02/2015;14:35:06.655;indoor relative humidity;28.0;%
01/02/2015;14:36:06.948;indoor relative humidity;28.0;%
01/02/2015;14:37:05.260;indoor relative humidity;28.0;%
01/02/2015;14:37:10.660;indoor temperature;18.4;°C
01/02/2015;14:37:15.570;volatile organic compounds;0.0;ppm
01/02/2015;14:37:20.101;carbon dioxide;390;ppm
01/02/2015;14:38:05.662;indoor relative humidity;28.0;%
01/02/2015;14:39:07.265;indoor relative humidity;28.0;%
01/02/2015;14:40:04.747;indoor relative humidity;28.0;%
01/02/2015;14:40:10.147;indoor temperature;18.4;°C
01/02/2015;14:40:14.968;volatile organic compounds;0.0;ppm
01/02/2015;14:40:20.488;carbon dioxide;390;ppm
01/02/2015;14:41:05.440;indoor relative humidity;27.0;%
01/02/2015;14:42:05.342;indoor relative humidity;28.0;%
01/02/2015;14:43:05.364;indoor relative humidity;27.0;%
01/02/2015;14:43:10.664;indoor temperature;18.4;°C
01/02/2015;14:43:15.715;volatile organic compounds;0.0;ppm
01/02/2015;14:43:20.225;carbon dioxide;390;ppm
01/02/2015;14:44:06.848;indoor relative humidity;27.0;%
01/02/2015;14:45:06.440;indoor relative humidity;27.0;%
01/02/2015;14:46:04.873;indoor relative humidity;27.0;%
01/02/2015;14:46:12.473;indoor temperature;18.5;°C
01/02/2015;14:46:14.684;volatile organic compounds;0.0;ppm
01/02/2015;14:46:19.974;carbon dioxide;390;ppm
01/02/2015;14:47:05.456;indoor relative humidity;27.0;%
01/02/2015;14:48:07.138;indoor relative humidity;27.0;%
01/02/2015;14:49:05.670;indoor relative humidity;27.0;%
01/02/2015;14:49:11.050;indoor temperature;18.5;°C
01/02/2015;14:49:14.891;volatile organic compounds;0.0;ppm
01/02/2015;14:49:22.391;carbon dioxide;390;ppm
01/02/2015;14:50:05.152;indoor relative humidity;27.0;%
01/02/2015;14:51:06.755;indoor relative humidity;27.0;%
01/02/2015;14:52:05.147;indoor relative humidity;27.0;%
01/02/2015;14:52:12.057;indoor temperature;18.5;°C
01/02/2015;14:52:14.797;volatile organic compounds;0.0;ppm
01/02/2015;14:52:20.088;carbon dioxide;390;ppm
01/02/2015;14:53:05.969;indoor relative humidity;27.0;%
01/02/2015;14:54:05.652;indoor relative humidity;27.0;%
01/02/2015;14:55:04.744;indoor relative humidity;27.0;%
01/02/2015;14:55:10.664;indoor temperature;18.4;°C
01/02/2015;14:55:17.494;volatile organic compounds;0.0;ppm
01/02/2015;14:55:20.105;carbon dioxide;390;ppm
01/02/2015;14:56:04.767;indoor relative humidity;27.0;%
01/02/2015;14:57:06.280;indoor relative humidity;27.0;%
01/02/2015;14:58:05.452;indoor relative humidity;27.0;%
01/02/2015;14:58:10.862;indoor temperature;18.5;°C
01/02/2015;14:58:14.982;volatile organic compounds;0.0;ppm
01/02/2015;14:58:20.372;carbon dioxide;390;ppm
01/02/2015;14:59:07.164;indoor relative humidity;27.0;%
01/02/2015;15:00:06.057;indoor relative humidity;27.0;%
01/02/2015;15:01:07.559;indoor relative humidity;27.0;%
01/02/2015;15:01:11.689;indoor temperature;18.6;°C
01/02/2015;15:01:17.060;volatile organic compounds;0.0;ppm
01/02/2015;15:01:22.390;carbon dioxide;390;ppm
01/02/2015;15:02:05.261;indoor relative humidity;27.0;%
01/02/2015;15:03:06.564;indoor relative humidity;27.0;%
01/02/2015;15:04:07.146;indoor relative humidity;27.0;%
01/02/2015;15:04:12.776;indoor temperature;18.4;°C
01/02/2015;15:04:15.176;volatile organic compounds;0.0;ppm
01/02/2015;15:04:22.677;carbon dioxide;390;ppm
01/02/2015;15:05:05.678;indoor relative humidity;27.0;%
01/02/2015;15:06:05.271;indoor relative humidity;27.0;%
01/02/2015;15:07:06.063;indoor relative humidity;27.0;%
01/02/2015;15:07:11.383;indoor temperature;18.5;°C
01/02/2015;15:07:17.273;volatile organic compounds;0.0;ppm
01/02/2015;15:07:22.693;carbon dioxide;390;ppm
01/02/2015;15:08:06.546;indoor relative humidity;27.0;%
01/02/2015;15:09:05.078;indoor relative humidity;27.0;%
01/02/2015;15:10:05.772;indoor relative humidity;27.0;%
01/02/2015;15:10:11.583;indoor temperature;18.4;°C
01/02/2015;15:10:16.873;volatile organic compounds;0.0;ppm
01/02/2015;15:10:21.093;carbon dioxide;390;ppm
01/02/2015;15:11:04.865;indoor relative humidity;27.0;%
01/02/2015;15:12:07.367;indoor relative humidity;27.0;%
01/02/2015;15:13:04.779;indoor relative humidity;27.0;%
01/02/2015;15:13:10.150;indoor temperature;18.4;°C
01/02/2015;15:13:16.300;volatile organic compounds;0.0;ppm
01/02/2015;15:13:21.690;carbon dioxide;390;ppm
01/02/2015;15:14:05.872;indoor relative humidity;28.0;%
01/02/2015;15:15:05.044;indoor relative humidity;28.0;%
01/02/2015;15:16:04.667;indoor relative humidity;27.0;%
01/02/2015;15:16:10.777;indoor temperature;18.4;°C
01/02/2015;15:16:17.687;volatile organic compounds;0.0;ppm
01/02/2015;15:16:19.897;carbon dioxide;390;ppm
01/02/2015;15:17:04.749;indoor relative humidity;28.0;%
01/02/2015;15:18:05.881;indoor relative humidity;28.0;%
01/02/2015;15:19:04.744;indoor relative humidity;27.0;%
01/02/2015;15:19:11.574;indoor temperature;18.4;°C
01/02/2015;15:19:16.874;volatile organic compounds;0.0;ppm
01/02/2015;15:19:22.716;carbon dioxide;390;ppm
01/02/2015;15:20:04.767;indoor relative humidity;28.0;%
01/02/2015;15:21:05.770;indoor relative humidity;28.0;%
01/02/2015;15:22:04.862;indoor relative humidity;28.0;%
01/02/2015;15:22:10.192;indoor temperature;18.5;°C
01/02/2015;15:22:15.993;volatile organic compounds;0.0;ppm
01/02/2015;15:22:21.404;carbon dioxide;390;ppm
01/02/2015;15:23:07.775;indoor relative humidity;28.0;%
01/02/2015;15:24:06.268;indoor relative humidity;28.0;%
01/02/2015;15:25:06.460;indoor relative humidity;28.0;%
01/02/2015;15:25:10.890;indoor temperature;18.4;°C
01/02/2015;15:25:16.281;volatile organic compounds;0.0;ppm
01/02/2015;15:25:22.201;carbon dioxide;390;ppm
01/02/2015;15:26:04.862;indoor relative humidity;28.0;%
01/02/2015;15:27:06.965;indoor relative humidity;28.0;%
01/02/2015;15:28:04.688;indoor relative humidity;28.0;%
01/02/2015;15:28:11.168;indoor temperature;18.3;°C
01/02/2015;15:28:16.888;volatile organic compounds;0.0;ppm
01/02/2015;15:28:20.508;carbon dioxide;390;ppm
01/02/2015;15:29:05.760;indoor relative humidity;27.0;%
01/02/2015;15:30:06.762;indoor relative humidity;27.0;%
01/02/2015;15:31:05.545;indoor relative humidity;27.0;%
01/02/2015;15:31:11.185;indoor temperature;18.4;°C
01/02/2015;15:31:15.695;volatile organic compounds;0.0;ppm
01/02/2015;15:31:21.806;carbon dioxide;390;ppm
01/02/2015;15:32:05.188;indoor relative humidity;27.0;%
01/02/2015;15:33:06.660;indoor relative humidity;27.0;%
01/02/2015;15:34:05.273;indoor relative humidity;27.0;%
01/02/2015;15:34:10.683;indoor temperature;18.3;°C
01/02/2015;15:34:15.983;volatile organic compounds;0.0;ppm
01/02/2015;15:34:20.103;carbon dioxide;390;ppm
01/02/2015;15:35:05.855;indoor relative humidity;27.0;%
01/02/2015;15:36:06.477;indoor relative humidity;27.0;%
01/02/2015;15:37:04.879;indoor relative humidity;27.0;%
01/02/2015;15:37:11.789;indoor temperature;18.5;°C
01/02/2015;15:37:17.500;volatile organic compounds;0.0;ppm
01/02/2015;15:37:19.710;carbon dioxide;390;ppm
01/02/2015;15:38:06.862;indoor relative humidity;27.0;%
01/02/2015;15:39:05.974;indoor relative humidity;27.0;%
01/02/2015;15:40:06.386;indoor relative humidity;27.0;%
01/02/2015;15:40:11.676;indoor temperature;18.3;°C
01/02/2015;15:40:17.307;volatile organic compounds;0.0;ppm
01/02/2015;15:40:20.207;carbon dioxide;390;ppm
01/02/2015;15:41:05.588;indoor relative humidity;27.0;%
01/02/2015;15:42:07.671;indoor relative humidity;27.0;%
01/02/2015;15:43:07.163;indoor relative humidity;27.0;%
01/02/2015;15:43:12.794;indoor temperature;18.4;°C
01/02/2015;15:43:16.894;volatile organic compounds;0.0;ppm
01/02/2015;15:43:22.315;carbon dioxide;390;ppm
01/02/2015;15:44:06.886;indoor relative humidity;27.0;%
01/02/2015;15:45:05.598;indoor relative humidity;27.0;%
01/02/2015;15:46:05.491;indoor relative humidity;27.0;%
01/02/2015;15:46:10.991;indoor temperature;18.3;°C
01/02/2015;15:46:15.901;volatile organic compounds;0.0;ppm
01/02/2015;15:46:20.621;carbon dioxide;390;ppm
01/02/2015;15:47:04.773;indoor relative humidity;27.0;%
01/02/2015;15:48:07.285;indoor relative humidity;27.0;%
01/02/2015;15:49:05.678;indoor relative humidity;27.0;%
01/02/2015;15:49:12.178;indoor temperature;18.3;°C
01/02/2015;15:49:17.118;volatile organic compounds;0.0;ppm
01/02/2015;15:49:22.618;carbon dioxide;390;ppm
01/02/2015;15:50:05.190;indoor relative humidity;27.0;%
01/02/2015;15:51:05.893;indoor relative humidity;27.0;%
01/02/2015;15:52:05.875;indoor relative humidity;27.0;%
01/02/2015;15:52:11.586;indoor temperature;18.2;°C
01/02/2015;15:52:15.696;volatile organic compounds;0.0;ppm
01/02/2015;15:52:20.506;carbon dioxide;390;ppm
01/02/2015;15:53:07.168;indoor relative humidity;27.0;%
01/02/2015;15:54:07.710;indoor relative humidity;27.0;%
01/02/2015;15:55:07.773;indoor relative humidity;27.0;%
01/02/2015;15:55:11.314;indoor temperature;18.3;°C
01/02/2015;15:55:17.714;volatile organic compounds;0.0;ppm
01/02/2015;15:55:21.725;carbon dioxide;390;ppm
01/02/2015;15:56:05.987;indoor relative humidity;27.0;%
01/02/2015;15:57:07.689;indoor relative humidity;27.0;%
01/02/2015;15:58:06.771;indoor relative humidity;27.0;%
01/02/2015;15:58:12.401;indoor temperature;18.3;°C
01/02/2015;15:58:15.082;volatile organic compounds;0.0;ppm
01/02/2015;15:58:20.622;carbon dioxide;390;ppm
01/02/2015;15:59:06.484;indoor relative humidity;27.0;%
01/02/2015;16:00:07.286;indoor relative humidity;27.0;%
01/02/2015;16:01:06.799;indoor relative humidity;27.0;%
01/02/2015;16:01:12.689;indoor temperature;18.2;°C
01/02/2015;16:01:16.509;volatile organic compounds;0.0;ppm
01/02/2015;16:01:21.809;carbon dioxide;390;ppm
01/02/2015;16:02:07.191;indoor relative humidity;27.0;%
01/02/2015;16:03:05.083;indoor relative humidity;27.0;%
01/02/2015;16:04:07.677;indoor relative humidity;27.0;%
01/02/2015;16:04:11.987;indoor temperature;18.4;°C
01/02/2015;16:04:16.507;volatile organic compounds;0.0;ppm
01/02/2015;16:04:22.127;carbon dioxide;390;ppm
01/02/2015;16:05:06.289;indoor relative humidity;27.0;%
01/02/2015;16:06:06.571;indoor relative humidity;27.0;%
01/02/2015;16:07:05.604;indoor relative humidity;27.0;%
01/02/2015;16:07:11.795;indoor temperature;18.3;°C
01/02/2015;16:07:14.915;volatile organic compounds;0.0;ppm
01/02/2015;16:07:21.725;carbon dioxide;390;ppm
01/02/2015;16:08:07.387;indoor relative humidity;27.0;%
01/02/2015;16:09:07.179;indoor relative humidity;27.0;%
01/02/2015;16:10:07.201;indoor relative humidity;27.0;%
01/02/2015;16:10:09.891;indoor temperature;18.1;°C
01/02/2015;16:10:15.101;volatile organic compounds;0.0;ppm
01/02/2015;16:10:22.522;carbon dioxide;390;ppm
01/02/2015;16:11:07.483;indoor relative humidity;27.0;%
01/02/2015;16:12:05.576;indoor relative humidity;27.0;%
01/02/2015;16:13:06.978;indoor relative humidity;27.0;%
01/02/2015;16:13:12.188;indoor temperature;18.1;°C
01/02/2015;16:13:15.598;volatile organic compounds;0.0;ppm
01/02/2015;16:13:20.929;carbon dioxide;390;ppm
01/02/2015;16:14:07.210;indoor relative humidity;27.0;%
01/02/2015;16:15:05.103;indoor relative humidity;27.0;%
01/02/2015;16:16:07.685;indoor relative humidity;27.0;%
01/02/2015;16:16:11.595;indoor temperature;18.1;°C
01/02/2015;16:16:17.615;volatile organic compounds;0.0;ppm
01/02/2015;16:16:20.525;carbon dioxide;390;ppm
01/02/2015;16:17:07.097;indoor relative humidity;27.0;%
01/02/2015;16:18:05.879;indoor relative humidity;27.0;%
01/02/2015;16:19:06.293;indoor relative humidity;27.0;%
01/02/2015;16:19:10.813;indoor temperature;18.2;°C
01/02/2015;16:19:15.013;volatile organic compounds;0.0;ppm
01/02/2015;16:19:20.203;carbon dioxide;390;ppm
01/02/2015;16:20:06.405;indoor relative humidity;27.0;%
01/02/2015;16:21:07.577;indoor relative humidity;27.0;%
01/02/2015;16:22:05.169;indoor relative humidity;27.0;%
01/02/2015;16:22:11.909;indoor temperature;18.1;°C
01/02/2015;16:22:15.980;volatile organic compounds;0.0;ppm
01/02/2015;16:22:20.670;carbon dioxide;390;ppm
01/02/2015;16:23:06.012;indoor relative humidity;27.0;%
01/02/2015;16:24:05.295;indoor relative humidity;27.0;%
01/02/2015;16:25:06.077;indoor relative humidity;27.0;%
01/02/2015;16:25:11.108;indoor temperature;18.2;°C
01/02/2015;16:25:15.298;volatile organic compounds;0.0;ppm
01/02/2015;16:25:20.628;carbon dioxide;390;ppm
01/02/2015;16:26:06.200;indoor relative humidity;27.0;%
01/02/2015;16:27:05.272;indoor relative humidity;27.0;%
01/02/2015;16:28:06.885;indoor relative humidity;27.0;%
01/02/2015;16:28:10.115;indoor temperature;18.2;°C
01/02/2015;16:28:14.725;volatile organic compounds;0.0;ppm
01/02/2015;16:28:21.935;carbon dioxide;390;ppm
01/02/2015;16:29:05.097;indoor relative humidity;27.0;%
01/02/2015;16:30:04.779;indoor relative humidity;27.0;%
01/02/2015;16:31:06.293;indoor relative humidity;27.0;%
01/02/2015;16:31:10.303;indoor temperature;18.3;°C
01/02/2015;16:31:15.313;volatile organic compounds;0.0;ppm
01/02/2015;16:31:20.813;carbon dioxide;390;ppm
01/02/2015;16:32:05.495;indoor relative humidity;27.0;%
01/02/2015;16:33:07.099;indoor relative humidity;27.0;%
01/02/2015;16:34:06.001;indoor relative humidity;27.0;%
01/02/2015;16:34:11.301;indoor temperature;18.2;°C
01/02/2015;16:34:16.002;volatile organic compounds;0.0;ppm
01/02/2015;16:34:21.712;carbon dioxide;390;ppm
01/02/2015;16:35:07.304;indoor relative humidity;27.0;%
01/02/2015;16:36:07.086;indoor relative humidity;27.0;%
01/02/2015;16:37:07.688;indoor relative humidity;27.0;%
01/02/2015;16:37:11.109;indoor temperature;18.2;°C
01/02/2015;16:37:16.429;volatile organic compounds;0.0;ppm
01/02/2015;16:37:21.809;carbon dioxide;390;ppm
01/02/2015;16:38:06.891;indoor relative humidity;27.0;%
01/02/2015;16:39:06.913;indoor relative humidity;27.0;%
01/02/2015;16:40:04.806;indoor relative humidity;27.0;%
01/02/2015;16:40:12.096;indoor temperature;18.2;°C
01/02/2015;16:40:17.006;volatile organic compounds;0.0;ppm
01/02/2015;16:40:22.516;carbon dioxide;390;ppm
01/02/2015;16:41:07.308;indoor relative humidity;27.0;%
01/02/2015;16:42:05.690;indoor relative humidity;27.0;%
01/02/2015;16:43:06.584;indoor relative humidity;27.0;%
01/02/2015;16:43:09.814;indoor temperature;18.4;°C
01/02/2015;16:43:16.724;volatile organic compounds;0.0;ppm
01/02/2015;16:43:22.115;carbon dioxide;390;ppm
01/02/2015;16:44:06.986;indoor relative humidity;27.0;%
01/02/2015;16:45:07.599;indoor relative humidity;27.0;%
01/02/2015;16:46:07.301;indoor relative humidity;27.0;%
01/02/2015;16:46:10.992;indoor temperature;18.3;°C
01/02/2015;16:46:16.482;volatile organic compounds;0.0;ppm
01/02/2015;16:46:22.432;carbon dioxide;390;ppm
